#nodeA	nodeB	score1
TSC22D3(1831)	FOS(2353)	0
TSC22D3(1831)	JUN(3725)	0
TSC22D3(1831)	NFKB1(4790)	0
TSC22D3(1831)	NFKB2(4791)	0
TSC22D3(1831)	RAF1(5894)	0
TSC22D3(1831)	RELA(5970)	0
DTX1(1840)	EP300(2033)	0
DTX1(1840)	GRB2(2885)	0
DTX1(1840)	NOTCH1(4851)	0
DVL2(1856)	PPM1A(5494)	0
DVL2(1856)	PRKCA(5578)	0
DVL2(1856)	PRKCB1(5579)	0
DVL2(1856)	PRKCG(5582)	0
DVL2(1856)	RAC1(5879)	0
DVL2(1856)	TP53(7157)	0
DVL2(1856)	TRAF2(7186)	0
DVL2(1856)	BAG3(9531)	0
DVL2(1856)	POLI(11201)	0
DVL2(1856)	U2AF2(11338)	0
DVL2(1856)	DAAM1(23002)	0
DVL2(1856)	THAP1(55145)	0
DVL2(1856)	SNIP1(79753)	0
DVL2(1856)	FAM105B(90268)	0
DVL2(1856)	TIFA(92610)	0
DAB2(1601)	DVL3(1857)	0
DAB2(1601)	FGR(2268)	0
DAB2(1601)	GRB2(2885)	0
DAB2(1601)	ITGB3(3690)	0
DAB2(1601)	ITGB5(3693)	0
DAB2(1601)	SMAD2(4087)	0
DAB2(1601)	SMAD3(4088)	0
DAB2(1601)	PRKCB1(5579)	0
DAB2(1601)	PRKCD(5580)	0
DAB2(1601)	PRKCG(5582)	0
DAB2(1601)	TGFBR2(7048)	0
DAB2(1601)	DIP2A(23181)	0
DAB2(1601)	MIB1(57534)	0
DVL3(1857)	MARK2(2011)	0
DVL3(1857)	PPM1A(5494)	0
DVL3(1857)	PPP2CA(5515)	0
DVL3(1857)	CCNK(8812)	0
DVL3(1857)	SNX22(79856)	0
DDB2(1643)	E2F1(1869)	0
DDB2(1643)	HDAC1(3065)	0
DDB2(1643)	XPC(7508)	0
E2F1(1869)	MDM4(4194)	0
E2F1(1869)	MNAT1(4331)	0
E2F1(1869)	NFKB1(4790)	0
E2F1(1869)	PURA(5813)	0
E2F1(1869)	RB1(5925)	0
E2F1(1869)	SKP2(6502)	0
E2F1(1869)	SP1(6667)	0
E2F1(1869)	SP3(6670)	0
E2F1(1869)	SP4(6671)	0
E2F1(1869)	TFDP1(7027)	0
E2F1(1869)	TFDP2(7029)	0
E2F1(1869)	TP53(7157)	0
E2F1(1869)	TP53BP1(7158)	0
E2F1(1869)	NCOA3(8202)	0
E2F1(1869)	TRRAP(8295)	0
E2F1(1869)	CCNA1(8900)	0
E2F1(1869)	SERTAD2(9792)	0
E2F1(1869)	TOPBP1(11073)	0
EBF(1879)	PAX5(5079)	0
EDN1(1906)	MME(4311)	0
PHC2(1912)	MCM2(4171)	0
PHC2(1912)	MAPKAPK2(9261)	0
PHC2(1912)	SCMH1(22955)	0
EEF1A1(1915)	HSPE1(3336)	0
EEF1A1(1915)	LAMA4(3910)	0
EEF1A1(1915)	SMAD2(4087)	0
EEF1A1(1915)	SMAD4(4089)	0
EEF1A1(1915)	MLLT3(4300)	0
EEF1A1(1915)	MNAT1(4331)	0
EEF1A1(1915)	PFN2(5217)	0
EEF1A1(1915)	PLAUR(5329)	0
EEF1A1(1915)	POLE2(5427)	0
EEF1A1(1915)	PRKCD(5580)	0
EEF1A1(1915)	PTPN4(5775)	0
EEF1A1(1915)	RAB27A(5873)	0
EEF1A1(1915)	RPA2(6118)	0
EEF1A1(1915)	CCL18(6362)	0
EEF1A1(1915)	TP53BP2(7159)	0
EEF1A1(1915)	WARS(7453)	0
EEF1A1(1915)	CRADD(8738)	0
EEF1A1(1915)	ZNF259(8882)	0
EEF1A1(1915)	COX17(10063)	0
EEF1A1(1915)	ZCCHC10(54819)	0
EEF1A1(1915)	FLJ20625(55004)	0
EEF1A1(1915)	BTBD2(55643)	0
EEF1A1(1915)	DNMT2(1787)	0
EEF1A1(1915)	DARS(1615)	0
DNMT2(1787)	UTP14A(10813)	0
CD48(962)	GNAI3(2773)	0
CD48(962)	LCK(3932)	0
CD48(962)	IL18RAP(8807)	0
CD48(962)	IL18R1(8809)	0
EFNB1(1947)	EPHB2(2048)	0
EFNB1(1947)	PTPN13(5783)	0
EFNB1(1947)	RGS3(5998)	0
EFNB1(1947)	TIAM1(7074)	0
EFNB2(1948)	EPHB2(2048)	0
EFNB2(1948)	EPHB4(2050)	0
EFNB2(1948)	PECAM1(5175)	0
EFNB2(1948)	PTPN13(5783)	0
EFNB2(1948)	RGS3(5998)	0
EFNB2(1948)	RHBDL2(54933)	0
DUSP3(1845)	MAPK1(5594)	0
DUSP3(1845)	MAPK3(5595)	0
DUSP3(1845)	MAP2K2(5605)	0
DUSP3(1845)	STAT1(6772)	0
DUSP3(1845)	SYK(6850)	0
DUSP3(1845)	ZAP70(7535)	0
KLF6(1316)	CELSR2(1952)	0
KLF6(1316)	SP1(6667)	0
KLF6(1316)	TP53(7157)	0
KLF6(1316)	HDAC3(8841)	0
KLF6(1316)	KLF4(9314)	0
KLF6(1316)	EHMT2(10919)	0
KLF6(1316)	POLA2(23649)	0
ACP5(54)	MAPK9(5601)	0
ACP5(54)	RPA2(6118)	0
ACP5(54)	SPP1(6696)	0
ACP5(54)	ZBTB16(7704)	0
ACP5(54)	TNFSF10(8743)	0
ACP5(54)	PDCD5(9141)	0
EIF2S1(1965)	EIF2B1(1967)	0
EIF2S1(1965)	PRKCD(5580)	0
EIF2S1(1965)	EIF2AK2(5610)	0
EIF2S1(1965)	EIF2S2(8894)	0
EIF2S1(1965)	EIF2AK3(9451)	0
EIF2S1(1965)	MELK(9833)	0
EIF2S1(1965)	PPP1R15A(23645)	0
EIF2B1(1967)	EIF2S2(8894)	0
EFNA1(1942)	EPHA1(2041)	0
EFNA1(1942)	EPHA5(2044)	0
EFNA1(1942)	PPBP(5473)	0
EFNA5(1946)	EPHA5(2044)	0
EFNA5(1946)	EPHB2(2048)	0
EIF4E(1977)	EIF4G1(1981)	0
EIF4E(1977)	EIF4G2(1982)	0
EIF4E(1977)	PML(5371)	0
EIF4E(1977)	PRKCA(5578)	0
EIF4E(1977)	PRKCB1(5579)	0
EIF4E(1977)	PRKCG(5582)	0
EIF4E(1977)	EIF4EBP3(8637)	0
EIF4G1(1981)	NCBP1(4686)	0
EIF4G1(1981)	PAK2(5062)	0
EIF4G1(1981)	UPF2(26019)	0
EIF4G1(1981)	PABPC1(26986)	0
EIF4G1(1981)	PDCD4(27250)	0
EIF4G2(1982)	NCBP1(4686)	0
EIF4G2(1982)	SKIL(6498)	0
ENG(2022)	TGFB1(7040)	0
ENG(2022)	TGFB2(7042)	0
ENG(2022)	TGFB3(7043)	0
ENG(2022)	TGFBR2(7048)	0
ENG(2022)	TGFBR3(7049)	0
ENO2(2026)	HK1(3098)	0
ENO2(2026)	TUBA1(7277)	0
ELK1(2002)	EP300(2033)	0
ELK1(2002)	FOS(2353)	0
ELK1(2002)	GRB2(2885)	0
ELK1(2002)	ID1(3397)	0
ELK1(2002)	ID2(3398)	0
ELK1(2002)	ID3(3399)	0
ELK1(2002)	MAPK1(5594)	0
ELK1(2002)	MAPK3(5595)	0
ELK1(2002)	MAPK8(5599)	0
ELK1(2002)	MAPK11(5600)	0
ELK1(2002)	MAPK9(5601)	0
ELK1(2002)	MAP2K1(5604)	0
ELK1(2002)	MAP2K3(5606)	0
ELK1(2002)	SRF(6722)	0
ELK1(2002)	PIAS2(9063)	0
EGR1(1958)	EP300(2033)	0
EGR1(1958)	JUN(3725)	0
EGR1(1958)	NAB2(4665)	0
EGR1(1958)	NFATC2(4773)	0
EGR1(1958)	RELA(5970)	0
EGR1(1958)	SP1(6667)	0
EGR1(1958)	TP53(7157)	0
EP300(2033)	ETS1(2113)	0
EP300(2033)	ETS2(2114)	0
EP300(2033)	ETV4(2118)	0
EP300(2033)	FEN1(2237)	0
EP300(2033)	GATA6(2627)	0
EP300(2033)	MSH6(2956)	0
EP300(2033)	HIF1A(3091)	0
EP300(2033)	HMGN2(3151)	0
EP300(2033)	NR4A1(3164)	0
EP300(2033)	HOXB7(3217)	0
EP300(2033)	ING1(3621)	0
EP300(2033)	IRF1(3659)	0
EP300(2033)	IRF2(3660)	0
EP300(2033)	IRF3(3661)	0
EP300(2033)	JUN(3725)	0
EP300(2033)	SMAD1(4086)	0
EP300(2033)	SMAD2(4087)	0
EP300(2033)	SMAD3(4088)	0
EP300(2033)	SMAD4(4089)	0
EP300(2033)	SMAD7(4092)	0
EP300(2033)	MAF(4094)	0
EP300(2033)	MDM2(4193)	0
EP300(2033)	MDM4(4194)	0
EP300(2033)	MEF2A(4205)	0
EP300(2033)	MEF2C(4208)	0
EP300(2033)	MRE11A(4361)	0
EP300(2033)	MYB(4602)	0
EP300(2033)	MYBL2(4605)	0
EP300(2033)	MYC(4609)	0
EP300(2033)	NBN(4683)	0
EP300(2033)	NFATC1(4772)	0
EP300(2033)	NFATC2(4773)	0
EP300(2033)	NOTCH1(4851)	0
EP300(2033)	PCNA(5111)	0
EP300(2033)	PML(5371)	0
EP300(2033)	PPP2R5C(5527)	0
EP300(2033)	PRKCD(5580)	0
EP300(2033)	MAP2K1(5604)	0
EP300(2033)	PTMA(5757)	0
EP300(2033)	RAD23A(5886)	0
EP300(2033)	RB1(5925)	0
EP300(2033)	RELA(5970)	0
EP300(2033)	RORA(6095)	0
EP300(2033)	SATB1(6304)	0
EP300(2033)	SET(6418)	0
EP300(2033)	SP1(6667)	0
EP300(2033)	SP3(6670)	0
EP300(2033)	STAT1(6772)	0
EP300(2033)	STAT3(6774)	0
EP300(2033)	STAT5A(6776)	0
EP300(2033)	STAT5B(6777)	0
EP300(2033)	STAT6(6778)	0
EP300(2033)	TAL1(6886)	0
EP300(2033)	TCF4(6925)	0
EP300(2033)	TCF3(6929)	0
EP300(2033)	TCF12(6938)	0
EP300(2033)	TDG(6996)	0
EP300(2033)	TP53(7157)	0
EP300(2033)	TP53BP1(7158)	0
EP300(2033)	TSG101(7251)	0
EP300(2033)	USF2(7392)	0
EP300(2033)	YY1(7528)	0
EP300(2033)	ZBTB16(7704)	0
EP300(2033)	NCOA3(8202)	0
EP300(2033)	TP73L(8626)	0
EP300(2033)	NCOA1(8648)	0
EP300(2033)	PCAF(8850)	0
EP300(2033)	RPS6KA5(9252)	0
EP300(2033)	ZNF265(9406)	0
EP300(2033)	RAD50(10111)	0
EP300(2033)	PIAS3(10401)	0
EP300(2033)	NCOA2(10499)	0
EP300(2033)	SNW1(22938)	0
EP300(2033)	ZFPM2(23414)	0
EP300(2033)	SENP3(26168)	0
EP300(2033)	P8(26471)	0
EP300(2033)	LEF1(51176)	0
EP300(2033)	TRERF1(55809)	0
EP300(2033)	GPBP1(65056)	0
EP300(2033)	SNIP1(79753)	0
EP300(2033)	NEDD1(121441)	0
EP300(2033)	EMB(133418)	0
EP300(2033)	JMY(133746)	0
EP300(2033)	CHD4(1108)	0
EP300(2033)	E2F5(1875)	0
CHD4(1108)	HDAC1(3065)	0
CHD4(1108)	XRN1(54464)	0
E2F5(1875)	SMAD3(4088)	0
E2F5(1875)	RBL1(5933)	0
E2F5(1875)	RBL2(5934)	0
E2F5(1875)	TFDP1(7027)	0
E2F5(1875)	XPO1(7514)	0
EPB41(2035)	EPB42(2038)	0
EPB41(2035)	SMAD3(4088)	0
EPB41(2035)	PRKCB1(5579)	0
EPB41(2035)	SPTB(6710)	0
EPB41(2035)	SPTBN1(6711)	0
EPB41(2035)	TUBA1(7277)	0
EPB41(2035)	U2AF1(7307)	0
EPB41(2035)	U2AF2(11338)	0
EPB41(2035)	LRP16(28992)	0
CD47(961)	EPB42(2038)	0
CD47(961)	GNAI1(2770)	0
CD47(961)	ITGAV(3685)	0
CD47(961)	PTK2(5747)	0
CD47(961)	THBS1(7057)	0
EPB42(2038)	KRAS(3845)	0
EPHB2(2048)	FOS(2353)	0
EPHB2(2048)	GRB2(2885)	0
EPHB2(2048)	NCK1(4690)	0
EPHB2(2048)	PTK2(5747)	0
EPHB2(2048)	RASA1(5921)	0
EPHB2(2048)	RYK(6259)	0
EPHB2(2048)	SDC2(6383)	0
EPHB2(2048)	VAV2(7410)	0
EPHB2(2048)	ARHGEF6(9459)	0
EPHB2(2048)	SH2D3C(10044)	0
EPHB3(2049)	FYN(2534)	0
EPHB3(2049)	RASA1(5921)	0
EPHB3(2049)	RYK(6259)	0
EPS8(2059)	ITGB3(3690)	0
EPS8(2059)	ITGB5(3693)	0
EPS8(2059)	SHC1(6464)	0
EPS8(2059)	SOS1(6654)	0
EPS8(2059)	USP6NL(9712)	0
EPS15(2060)	HRB(3267)	0
EPS15(2060)	NEDD4(4734)	0
EPS15(2060)	LAPTM5(7805)	0
EPS15(2060)	NUMB(8650)	0
EPS15(2060)	HGS(9146)	0
EPS15(2060)	EPN2(22905)	0
ERBB2(2064)	PTK2B(2185)	0
ERBB2(2064)	GRB2(2885)	0
ERBB2(2064)	HSPCA(3320)	0
ERBB2(2064)	IL6ST(3572)	0
ERBB2(2064)	ITGA5(3678)	0
ERBB2(2064)	ITGB4(3691)	0
ERBB2(2064)	JAK2(3717)	0
ERBB2(2064)	JUP(3728)	0
ERBB2(2064)	CD82(3732)	0
ERBB2(2064)	PAK1(5058)	0
ERBB2(2064)	PIK3R1(5295)	0
ERBB2(2064)	PIK3R2(5296)	0
ERBB2(2064)	PTK2(5747)	0
ERBB2(2064)	SHC1(6464)	0
ERBB2(2064)	SOS1(6654)	0
ERBB2(2064)	TGFA(7039)	0
ERBB2(2064)	PTPN18(26469)	0
ERBB2(2064)	ERBB2IP(55914)	0
ERBB4(2066)	NRG1(3084)	0
ERBB4(2066)	SNTB2(6645)	0
ERBB4(2066)	STAT5A(6776)	0
ERBB4(2066)	ADAM17(6868)	0
ERBB4(2066)	TGFA(7039)	0
ERBB4(2066)	CTGF(1490)	0
CTGF(1490)	TGFB1(7040)	0
CTGF(1490)	TGFB2(7042)	0
CTGF(1490)	TGFB3(7043)	0
CTGF(1490)	VEGF(7422)	0
ERCC2(2068)	ERCC3(2071)	0
ERCC2(2068)	ERCC5(2073)	0
ERCC2(2068)	RAD51(5888)	0
ERCC2(2068)	RAD52(5893)	0
ERCC1(2067)	XPA(7507)	0
ERCC5(2073)	ERCC6(2074)	0
ERCC5(2073)	EWSR1(2130)	0
ERCC5(2073)	NTHL1(4913)	0
ERCC5(2073)	PCNA(5111)	0
ERG(2078)	ETS2(2114)	0
ERG(2078)	FLI1(2313)	0
ERG(2078)	JUN(3725)	0
ERG(2078)	SPI1(6688)	0
ESRRA(2101)	PRKCD(5580)	0
ESRRA(2101)	NCOA1(8648)	0
ETS1(2113)	ETS2(2114)	0
ETS1(2113)	FOS(2353)	0
ETS1(2113)	GATA3(2625)	0
ETS1(2113)	NR3C1(2908)	0
ETS1(2113)	JUN(3725)	0
ETS1(2113)	SMAD3(4088)	0
ETS1(2113)	MAF(4094)	0
ETS1(2113)	NFKB1(4790)	0
ETS1(2113)	PAX5(5079)	0
ETS1(2113)	MAPK1(5594)	0
ETS1(2113)	MAPK3(5595)	0
ETS1(2113)	MAPK7(5598)	0
ETS1(2113)	SP1(6667)	0
ETS1(2113)	SP100(6672)	0
ETS1(2113)	STAT5B(6777)	0
ETS1(2113)	STAT6(6778)	0
ETS1(2113)	NCOR1(9611)	0
ETS2(2114)	GATA3(2625)	0
ETS2(2114)	NR3C1(2908)	0
ETS2(2114)	JUN(3725)	0
ETS2(2114)	STAT5B(6777)	0
ETS2(2114)	CDK10(8558)	0
ETS2(2114)	NCOR1(9611)	0
ETV6(2120)	FLI1(2313)	0
ETV6(2120)	SUMO1(7341)	0
ETV6(2120)	HDAC9(9734)	0
ETV6(2120)	SIN3A(25942)	0
ETV6(2120)	L3MBTL(26013)	0
CEACAM5(1048)	EWSR1(2130)	0
EWSR1(2130)	PTK2B(2185)	0
EWSR1(2130)	FLI1(2313)	0
EWSR1(2130)	HMGA1(3159)	0
EWSR1(2130)	SMAD1(4086)	0
EWSR1(2130)	SMAD4(4089)	0
EWSR1(2130)	ATXN3(4287)	0
EWSR1(2130)	MTCP1(4515)	0
EWSR1(2130)	TRIM37(4591)	0
EWSR1(2130)	PLSCR1(5359)	0
EWSR1(2130)	POU4F1(5457)	0
EWSR1(2130)	PRKCA(5578)	0
EWSR1(2130)	RAD23A(5886)	0
EWSR1(2130)	SLC1A1(6505)	0
EWSR1(2130)	SF1(7536)	0
EWSR1(2130)	USP7(7874)	0
EWSR1(2130)	TMSB4Y(9087)	0
EWSR1(2130)	MSC(9242)	0
EWSR1(2130)	LILRA3(11026)	0
EWSR1(2130)	CPSF6(11052)	0
EWSR1(2130)	HRB2(11103)	0
EWSR1(2130)	ZDHHC3(51304)	0
EWSR1(2130)	DKFZP779L1558(55297)	0
EWSR1(2130)	FLJ22318(64777)	0
EWSR1(2130)	MTMR9(66036)	0
EWSR1(2130)	SUV39H2(79723)	0
EWSR1(2130)	NBPF3(84224)	0
EWSR1(2130)	C14orf32(93487)	0
EWSR1(2130)	NSUN4(387338)	0
EXT2(2132)	TRAP1(10131)	0
CTSG(1511)	F2RL2(2151)	0
CTSG(1511)	F5(2153)	0
CTSG(1511)	SERPIND1(3053)	0
CTSG(1511)	IGFBP3(3486)	0
CTSG(1511)	KNG1(3827)	0
CTSG(1511)	PPBP(5473)	0
CTSG(1511)	SDC1(6382)	0
CTSG(1511)	CXCL12(6387)	0
CTSG(1511)	THBS1(7057)	0
CTSG(1511)	VCAM1(7412)	0
CTSG(1511)	CXCR4(7852)	0
F3(2152)	FANCB(2187)	0
F3(2152)	FLNA(2316)	0
F3(2152)	PLG(5340)	0
FANCA(2175)	FANCC(2176)	0
FANCA(2175)	FANCG(2189)	0
FANCA(2175)	IKBKB(3551)	0
FANCC(2176)	FANCG(2189)	0
FANCC(2176)	SPTA1(6708)	0
FANCC(2176)	STAT1(6772)	0
PTK2B(2185)	FGFR3(2261)	0
PTK2B(2185)	FLT1(2321)	0
PTK2B(2185)	FYN(2534)	0
PTK2B(2185)	GRB2(2885)	0
PTK2B(2185)	IL7R(3575)	0
PTK2B(2185)	ITGB2(3689)	0
PTK2B(2185)	ITGB3(3690)	0
PTK2B(2185)	JAK1(3716)	0
PTK2B(2185)	JAK2(3717)	0
PTK2B(2185)	LCK(3932)	0
PTK2B(2185)	LYN(4067)	0
PTK2B(2185)	MAP3K4(4216)	0
PTK2B(2185)	PDPK1(5170)	0
PTK2B(2185)	PIK3R1(5295)	0
PTK2B(2185)	PRKCD(5580)	0
PTK2B(2185)	PTK2(5747)	0
PTK2B(2185)	PTPN6(5777)	0
PTK2B(2185)	PTPN11(5781)	0
PTK2B(2185)	RASA1(5921)	0
PTK2B(2185)	SHC1(6464)	0
PTK2B(2185)	STAT3(6774)	0
PTK2B(2185)	SYK(6850)	0
PTK2B(2185)	VAV1(7409)	0
PTK2B(2185)	ZAP70(7535)	0
PTK2B(2185)	DDEF2(8853)	0
PTK2B(2185)	LPXN(9404)	0
PTK2B(2185)	PITPNM1(9600)	0
PTK2B(2185)	SH2D3C(10044)	0
PTK2B(2185)	BRDG1(26228)	0
PTK2B(2185)	ARHGAP21(57584)	0
PTK2B(2185)	PITPNM2(57605)	0
CYP19A1(1588)	FANCG(2189)	0
FAP(2191)	PLAUR(5329)	0
FBP1(2203)	C14orf135(64430)	0
FCGR1A(2209)	HCK(3055)	0
FCGR1A(2209)	SYK(6850)	0
CD38(952)	LCK(3932)	0
CD38(952)	PECAM1(5175)	0
FCER1G(2207)	LYN(4067)	0
FCER1G(2207)	PLCG2(5336)	0
FCER1G(2207)	SYK(6850)	0
FER(2241)	IRS1(3667)	0
FER(2241)	JAK1(3716)	0
FER(2241)	JUP(3728)	0
FER(2241)	STAT3(6774)	0
FES(2242)	IL4R(3566)	0
FES(2242)	IRS1(3667)	0
FES(2242)	JAK1(3716)	0
FES(2242)	JAK2(3717)	0
FES(2242)	PIK3R1(5295)	0
FES(2242)	RASA1(5921)	0
FES(2242)	STAT3(6774)	0
FES(2242)	IRS2(8660)	0
FES(2242)	HSH2D(84941)	0
FES(2242)	DOK1(1796)	0
DOK1(1796)	FGR(2268)	0
DOK1(1796)	FYN(2534)	0
DOK1(1796)	HCK(3055)	0
DOK1(1796)	INSR(3643)	0
DOK1(1796)	ITGB2(3689)	0
DOK1(1796)	ITGB3(3690)	0
DOK1(1796)	ITGB5(3693)	0
DOK1(1796)	ITGB7(3695)	0
DOK1(1796)	KIT(3815)	0
DOK1(1796)	LCK(3932)	0
DOK1(1796)	LYN(4067)	0
DOK1(1796)	SH2D1A(4068)	0
DOK1(1796)	NCK1(4690)	0
DOK1(1796)	PTPN6(5777)	0
DOK1(1796)	RASA1(5921)	0
DOK1(1796)	RET(5979)	0
DOK1(1796)	SHC1(6464)	0
DOK1(1796)	TEC(7006)	0
DOK1(1796)	YES1(7525)	0
DOK1(1796)	MAP4K4(9448)	0
FGF1(2246)	FGFR1(2260)	0
FGF1(2246)	FGFR3(2261)	0
FGF1(2246)	RPS2(6187)	0
FGF1(2246)	NRP1(8829)	0
FGF2(2247)	FGFR1(2260)	0
FGF2(2247)	FGFR3(2261)	0
FGF2(2247)	HRMT1L2(3276)	0
FGF2(2247)	RPS6KA3(6197)	0
FGF2(2247)	SDC1(6382)	0
FGF2(2247)	SDC2(6383)	0
FGF2(2247)	VTN(7448)	0
FGF2(2247)	API5(8539)	0
FGF2(2247)	NRP1(8829)	0
FGF2(2247)	CEP57(9702)	0
FGF2(2247)	CXCL13(10563)	0
COL6A1(1291)	LAMB1(3912)	0
COL3A1(1281)	DDR2(4921)	0
COL3A1(1281)	SPARC(6678)	0
COL3A1(1281)	THBS1(7057)	0
FGF9(2254)	FGFR1(2260)	0
FGF9(2254)	FGFR3(2261)	0
FGFR1(2260)	GRB2(2885)	0
FGFR1(2260)	KPNB1(3837)	0
FGFR1(2260)	MMP2(4313)	0
FGFR1(2260)	NCAM1(4684)	0
FGFR1(2260)	PIK3R1(5295)	0
FGFR1(2260)	PIK3R2(5296)	0
FGFR1(2260)	RPS6KA1(6195)	0
FGFR1(2260)	SH3BP2(6452)	0
FGFR1(2260)	SHC1(6464)	0
FGFR1(2260)	SLA(6503)	0
FGFR1(2260)	SOS1(6654)	0
FGFR1(2260)	NRP1(8829)	0
FGFR1(2260)	RTN3(10313)	0
FGFR1(2260)	FGF5(2250)	0
FGF5(2250)	FGFR3(2261)	0
FGFR3(2261)	GRB2(2885)	0
FGFR3(2261)	HBZ(3050)	0
FGFR3(2261)	STAT1(6772)	0
FGFR3(2261)	STAT3(6774)	0
FGFR3(2261)	POLA2(23649)	0
FGFR3(2261)	CTSK(1513)	0
CTSK(1513)	KNG1(3827)	0
CTSK(1513)	SPARC(6678)	0
CD24(934)	FGR(2268)	0
CD24(934)	LYN(4067)	0
CD24(934)	SELP(6403)	0
FGR(2268)	HCLS1(3059)	0
FGR(2268)	PTK2(5747)	0
FGR(2268)	SLAMF1(6504)	0
FGR(2268)	SYK(6850)	0
FGR(2268)	VDR(7421)	0
FGR(2268)	WAS(7454)	0
FIGF(2277)	FLT4(2324)	0
FIGF(2277)	ITGA9(3680)	0
FIGF(2277)	KDR(3791)	0
DYRK1A(1859)	FOXO1A(2308)	0
DYRK1A(1859)	YWHAE(7531)	0
FLNA(2316)	FLNB(2317)	0
FLNA(2316)	GRIK1(2897)	0
FLNA(2316)	ITGB5(3693)	0
FLNA(2316)	ITGB7(3695)	0
FLNA(2316)	LMNA(4000)	0
FLNA(2316)	SMAD3(4088)	0
FLNA(2316)	SMAD5(4090)	0
FLNA(2316)	PSEN1(5663)	0
FLNA(2316)	PSEN2(5664)	0
FLNA(2316)	RAC1(5879)	0
FLNA(2316)	RALA(5898)	0
FLNA(2316)	SELE(6401)	0
FLNA(2316)	MAP2K4(6416)	0
FLNA(2316)	TRAF2(7186)	0
FLNA(2316)	TRIO(7204)	0
FLNA(2316)	VHL(7428)	0
FLNA(2316)	TNIP2(79155)	0
FLNA(2316)	TLR10(81793)	0
FLNB(2317)	PSEN1(5663)	0
FLNB(2317)	PSEN2(5664)	0
FLNB(2317)	TSHR(7253)	0
FLNB(2317)	ATF7IP(55729)	0
FLT1(2321)	FYN(2534)	0
FLT1(2321)	GRB2(2885)	0
FLT1(2321)	KDR(3791)	0
FLT1(2321)	NCK1(4690)	0
FLT1(2321)	PGF(5228)	0
FLT1(2321)	PLCG2(5336)	0
FLT1(2321)	PTK2(5747)	0
FLT1(2321)	PTPN11(5781)	0
FLT1(2321)	SHC1(6464)	0
FLT1(2321)	STAT1(6772)	0
FLT1(2321)	STAT3(6774)	0
FLT1(2321)	VEGF(7422)	0
FLT1(2321)	VEGFB(7423)	0
FLT1(2321)	YES1(7525)	0
FLT1(2321)	NRP1(8829)	0
FLT3LG(2323)	PFN2(5217)	0
FLT4(2324)	GRB2(2885)	0
FLT4(2324)	ITGA5(3678)	0
FLT4(2324)	KDR(3791)	0
FLT4(2324)	PTK2(5747)	0
FLT4(2324)	PTPN11(5781)	0
FLT4(2324)	SHC1(6464)	0
FLT4(2324)	VEGFC(7424)	0
FLT4(2324)	ATF7IP(55729)	0
COL6A2(1292)	FN1(2335)	0
DDIT3(1649)	FOS(2353)	0
DDIT3(1649)	JUN(3725)	0
DDIT3(1649)	JUND(3727)	0
DDIT3(1649)	SPOP(8405)	0
DDIT3(1649)	TRIB3(57761)	0
FOS(2353)	GTF2F2(2963)	0
FOS(2353)	JUN(3725)	0
FOS(2353)	JUNB(3726)	0
FOS(2353)	JUND(3727)	0
FOS(2353)	LMNA(4000)	0
FOS(2353)	SMAD3(4088)	0
FOS(2353)	MAF(4094)	0
FOS(2353)	NFATC3(4775)	0
FOS(2353)	NFKB1(4790)	0
FOS(2353)	PRKACA(5566)	0
FOS(2353)	MAPK1(5594)	0
FOS(2353)	RB1(5925)	0
FOS(2353)	RELA(5970)	0
FOS(2353)	RPS6KA1(6195)	0
FOS(2353)	STAT1(6772)	0
FOS(2353)	MAP3K7(6885)	0
FOS(2353)	SUMO1(7341)	0
FOS(2353)	USF2(7392)	0
FOS(2353)	XBP1(7494)	0
FOS(2353)	NCOA1(8648)	0
FOS(2353)	NCOR2(9612)	0
FTH1(2495)	FTL(2512)	0
FTH1(2495)	CD99(4267)	0
FTL(2512)	KNG1(3827)	0
FTL(2512)	PTN(5764)	0
FTL(2512)	MAP3K12(7786)	0
FUS(2521)	HRMT1L2(3276)	0
FUS(2521)	ILF3(3609)	0
FUS(2521)	PTBP1(5725)	0
FUS(2521)	RELA(5970)	0
FUS(2521)	RXRA(6256)	0
FUS(2521)	SPI1(6688)	0
FUS(2521)	SF1(7536)	0
FCGR2A(2212)	FYN(2534)	0
FCGR2A(2212)	HCK(3055)	0
FCGR2A(2212)	LYN(4067)	0
FCGR2A(2212)	PIK3R1(5295)	0
FCGR2A(2212)	SHC1(6464)	0
FCGR2A(2212)	SYK(6850)	0
FCER2(2208)	FYN(2534)	0
FCER2(2208)	ITGAX(3687)	0
FCER2(2208)	ITGB2(3689)	0
CD79B(974)	FYN(2534)	0
CD79B(974)	LCK(3932)	0
CD79B(974)	LYN(4067)	0
CD79B(974)	PTK2(5747)	0
CD79B(974)	PTPN6(5777)	0
CD79B(974)	SYK(6850)	0
CD79B(974)	ZAP70(7535)	0
FYB(2533)	FYN(2534)	0
FYB(2533)	LCP2(3937)	0
FYB(2533)	SH2D1A(4068)	0
FYB(2533)	VASP(7408)	0
FYB(2533)	WAS(7454)	0
FYB(2533)	SCAP1(8631)	0
FOXO1A(2308)	GSK3B(2932)	0
FOXO1A(2308)	SMAD3(4088)	0
FOXO1A(2308)	SMAD4(4089)	0
FOXO1A(2308)	PAK1(5058)	0
FMNL1(752)	XRCC6(2547)	0
FMNL1(752)	RAC1(5879)	0
